Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
GOOG,2020-10,1484.27,1687.0,1621.01,1436.0,39260343.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-11,1628.16,1818.06,1760.74,1616.03,34952246.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2020-12,1774.37,1847.2,1751.88,1699.0,31422606.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-01,1757.54,1934.86,1835.74,1699.0,33082794.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-02,1853.57,2152.68,2036.86,1850.93,29111908.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-03,2056.52,2128.81,2068.63,2010.0,34796574.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-04,2097.95,2452.378,2410.12,2096.89,30727072.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-05,2402.72,2442.944,2411.56,2230.05,25456404.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-06,2422.0,2555.92,2506.32,2382.83,27425377.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-07,2496.995,2800.22,2704.42,2496.995,22824857.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-08,2709.69,2929.7899,2909.24,2683.67,18615809.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-09,2913.0,2936.4099,2665.31,2660.0,25265626.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-10,2671.09,2982.36,2965.41,2623.33,24830507.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-11,2963.3,3037.0,2849.04,2841.32,22120136.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2021-12,2884.25,2992.1,2893.59,2805.0,23950206.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-01,2889.51,2932.2,2713.97,2492.839,30699124.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-02,2756.7,3042.0,2697.82,2495.29,36609705.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-03,2689.6,2883.25,2792.99,2517.215,31811236.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-04,2800.2,2880.875,2299.33,2262.485,28022017.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-05,2278.13,2462.86,2280.78,2044.16,35869499.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-06,2298.63,2387.9696,2187.45,2112.5706,31358279.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-07,2166.74,2408.7,116.64,104.76,339525726.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-08,115.53,123.26,109.15,108.8,430922710.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-09,109.2,112.64,96.15,96.03,532842467.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-10,97.22,105.0999,94.66,91.9,584705310.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-11,95.59,101.45,101.45,83.45,603456198.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2022-12,101.4,102.59,88.73,86.3701,498585560.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-01,89.83,101.58,99.87,85.57,526177891.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-02,99.74,108.82,90.3,88.86,754465909.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-03,90.16,107.51,104.0,89.77,725590594.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-04,102.67,109.63,108.22,102.38,461168243.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-05,107.72,127.05,123.37,104.5,620306000.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-06,123.5,129.55,120.97,116.91,521483047.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-07,120.32,134.07,133.11,115.83,525559527.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-08,130.855,138.4,137.35,127.0,463648503.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-09,138.43,139.93,131.85,128.19,389661374.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-10,132.155,142.38,125.3,121.46,514909680.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-11,125.34,141.1,133.92,124.925,405702609.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2023-12,133.32,143.945,140.93,129.4,481964446.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
GOOG,2024-01,139.6,155.2,141.8,136.85,428139685.0,NASDAQ,2004-08-19,California,Sundar Pichai,"Search engine, online advertising services, cloud computing services, consumer electronics, software and apps, digital services and tools.","Microsoft, Amazon, Apple","Acquisition of YouTube (2006), restructuring into Alphabet Inc. (2015)"
